ID,ID2,XX,YY,Ag,As_,Au,Bi,Co,Cr,Cu,Mo,Ni,Pb,Sb,Sn,Ti,V,W,Zn,Al2O3,CaO,Fe2O3,K2O,MgO,Na2O,SiO2
53005930,530000,99.56240000000,28.61690000000,50.00000000000,25.40000000000,2.60000000000,0.10000000000,11.50000000000,8.70000000000,21.30000000000,0.40000000000,16.90000000000,9.30000000000,1.50000000000,1.30000000000,2200.00000000000,20.90000000000,0.90000000000,34.60000000000,7.80000000000,33.50000000000,4.10000000000,1.20000000000,4.50000000000,0.50000000000,26.80000000000
53005931,530000,99.58280000000,28.61690000000,105.00000000000,19.30000000000,1.30000000000,0.30000000000,17.10000000000,70.10000000000,40.20000000000,1.00000000000,44.50000000000,26.20000000000,1.60000000000,3.50000000000,4420.00000000000,95.10000000000,1.20000000000,87.50000000000,12.90000000000,8.00000000000,6.10000000000,2.70000000000,1.20000000000,0.60000000000,49.40000000000
53005932,530000,99.60330000000,28.61680000000,104.00000000000,17.40000000000,1.30000000000,0.30000000000,18.50000000000,93.10000000000,39.50000000000,1.10000000000,47.10000000000,21.20000000000,1.70000000000,3.60000000000,4690.00000000000,148.00000000000,1.50000000000,118.00000000000,14.10000000000,5.10000000000,6.30000000000,3.40000000000,1.30000000000,0.40000000000,50.50000000000
53005933,530000,99.62370000000,28.61670000000,92.00000000000,32.00000000000,9.60000000000,0.10000000000,29.30000000000,143.00000000000,56.40000000000,0.70000000000,62.10000000000,17.60000000000,0.80000000000,3.50000000000,8050.00000000000,173.00000000000,1.40000000000,104.00000000000,15.00000000000,1.20000000000,9.00000000000,2.50000000000,1.40000000000,0.90000000000,52.90000000000
53005934,530000,99.64420000000,28.61660000000,80.00000000000,37.90000000000,3.90000000000,0.20000000000,18.40000000000,90.10000000000,35.60000000000,0.50000000000,33.40000000000,17.00000000000,1.20000000000,3.00000000000,5210.00000000000,118.00000000000,2.10000000000,89.30000000000,14.30000000000,1.00000000000,6.30000000000,2.40000000000,1.00000000000,0.90000000000,61.60000000000
53005935,530000,99.66460000000,28.61650000000,119.00000000000,40.80000000000,5.50000000000,0.50000000000,24.80000000000,89.70000000000,48.20000000000,1.50000000000,57.40000000000,30.80000000000,2.50000000000,3.60000000000,4510.00000000000,123.00000000000,2.00000000000,105.00000000000,14.90000000000,5.60000000000,6.00000000000,3.90000000000,1.50000000000,0.50000000000,52.20000000000
53005936,530000,99.68510000000,28.61640000000,100.00000000000,26.00000000000,7.70000000000,0.30000000000,18.30000000000,79.80000000000,41.00000000000,0.90000000000,39.30000000000,29.40000000000,1.70000000000,3.30000000000,3920.00000000000,101.00000000000,1.40000000000,85.70000000000,13.40000000000,7.50000000000,5.30000000000,3.20000000000,1.50000000000,0.60000000000,52.80000000000
53005937,530000,99.70550000000,28.61630000000,95.00000000000,13.30000000000,1.70000000000,0.30000000000,13.80000000000,67.20000000000,32.50000000000,1.10000000000,34.50000000000,30.40000000000,1.30000000000,4.70000000000,3530.00000000000,87.10000000000,2.60000000000,75.60000000000,12.50000000000,4.30000000000,4.60000000000,3.20000000000,1.10000000000,1.00000000000,60.70000000000
53005938,530000,99.72600000000,28.61620000000,43.00000000000,7.20000000000,1.20000000000,0.10000000000,7.30000000000,19.60000000000,17.20000000000,0.60000000000,7.80000000000,11.50000000000,0.40000000000,1.40000000000,1390.00000000000,10.50000000000,0.70000000000,32.80000000000,7.70000000000,36.80000000000,3.30000000000,1.40000000000,4.90000000000,0.20000000000,19.10000000000
53005939,530000,99.74640000000,28.61610000000,170.00000000000,19.90000000000,5.80000000000,0.20000000000,14.40000000000,55.70000000000,35.20000000000,2.50000000000,43.00000000000,19.00000000000,0.70000000000,2.50000000000,3590.00000000000,90.60000000000,1.00000000000,74.10000000000,12.70000000000,12.40000000000,5.80000000000,2.20000000000,1.80000000000,0.30000000000,50.50000000000
53005940,530000,99.76690000000,28.61590000000,24.00000000000,4.30000000000,0.20000000000,0.00000000000,3.10000000000,5.60000000000,10.00000000000,0.70000000000,7.60000000000,4.40000000000,0.10000000000,0.60000000000,392.00000000000,15.20000000000,0.30000000000,12.00000000000,2.80000000000,44.00000000000,2.10000000000,0.40000000000,6.00000000000,0.60000000000,3.60000000000
53005941,530000,99.80780000000,28.61570000000,20.00000000000,4.80000000000,1.50000000000,0.00000000000,3.10000000000,5.60000000000,6.40000000000,0.30000000000,7.70000000000,6.70000000000,0.10000000000,0.80000000000,471.00000000000,10.80000000000,0.30000000000,10.00000000000,2.50000000000,50.40000000000,2.20000000000,0.30000000000,2.10000000000,0.00000000000,2.50000000000
53005942,530000,99.82820000000,28.61560000000,123.00000000000,15.50000000000,3.00000000000,0.40000000000,11.00000000000,53.30000000000,22.70000000000,0.70000000000,30.80000000000,15.70000000000,1.00000000000,3.10000000000,3440.00000000000,72.70000000000,0.20000000000,67.30000000000,12.70000000000,15.80000000000,5.00000000000,2.50000000000,1.10000000000,0.70000000000,45.30000000000
53005943,530000,99.84870000000,28.61550000000,63.00000000000,11.20000000000,1.90000000000,0.20000000000,15.90000000000,96.60000000000,17.10000000000,0.60000000000,26.70000000000,27.50000000000,0.40000000000,3.00000000000,4640.00000000000,98.60000000000,1.80000000000,75.30000000000,13.90000000000,0.50000000000,5.00000000000,3.10000000000,1.00000000000,0.70000000000,65.10000000000
